Time,Load in lbs,Left right Center of pressure in cm
0.760997777,199.2103583,0.018786762
0.761999543,199.2116465,0.018795293
0.763000085,199.2125781,0.018803951
0.763999582,199.2134115,0.018812224
0.764998702,199.214092,0.018820483
0.765998125,199.2148485,0.018828759
0.766995995,199.2156653,0.018836876
0.767995241,199.2165421,0.018845162
0.768992537,199.2173529,0.018853276
0.769994382,199.2182446,0.018861544
0.770992673,199.2192747,0.018869813
0.771991213,199.2202467,0.018878231
0.772993318,199.2210997,0.018886572
0.773990918,199.2219051,0.0188952
0.774992812,199.2224437,0.018904206
0.77600877,199.2226356,0.018913104
0.777006819,199.222653,0.018921994
0.777987831,199.2226604,0.018931145
0.779008666,199.2226524,0.018940239
0.780008067,199.2226862,0.018949214
0.781009546,199.2228422,0.018958195
0.781987218,199.2231052,0.018967165
0.783006232,199.2232684,0.018976443
0.783984233,199.2231761,0.018986179
0.78500639,199.2229344,0.018995936
0.786006175,199.2225451,0.01900588
0.787002821,199.2221292,0.019015919
0.788003221,199.2218248,0.019025777
0.789000862,199.2216096,0.019035651
0.790002585,199.2213499,0.019045558
0.790998638,199.2212528,0.019055056
0.792003213,199.2213275,0.019064195
0.792999355,199.2214712,0.019073302
0.794001986,199.2216938,0.019082514
0.794999026,199.2218826,0.019091886
0.796000306,199.2218564,0.019101565
0.797002117,199.2217504,0.019111207
0.797997021,199.2216129,0.019120874
0.798999841,199.2211744,0.019130951
0.799993863,199.2208558,0.019140736
0.800995503,199.2205782,0.019150494
0.801997676,199.2202902,0.019160195
0.802997663,199.2202646,0.019169939
0.803994783,199.220481,0.019179381
0.804994245,199.2209512,0.019188587
0.805994297,199.2217204,0.019197921
0.806994315,199.2227094,0.019207141
0.807991396,199.2239872,0.019216036
0.808991165,199.2251272,0.019225492
0.810010685,199.2260027,0.019234951
0.810989229,199.2268291,0.019244084
0.811991824,199.2276807,0.019253308
0.813011337,199.2285187,0.019262415
0.813989976,199.2294698,0.019271446
0.81500878,199.2305356,0.019280182
0.815987084,199.231706,0.019288731
0.817005644,199.2330445,0.019296943
0.818000454,199.2345197,0.019304914
0.819007398,199.2360942,0.019312721
0.82000354,199.2377398,0.0193205
0.821003691,199.2394229,0.019328512
0.82200502,199.2409258,0.019336555
0.823004724,199.2424654,0.019344521
0.824002262,199.244025,0.019352394
0.824999846,199.2455801,0.019359894
0.826003787,199.2470111,0.019366871
0.827001445,199.2484034,0.01937364
0.828001394,199.2498353,0.019380208
0.829003596,199.2513836,0.019386651
0.829999183,199.2529452,0.019392942
0.830995954,199.2544236,0.019398848
0.832000807,199.2558151,0.01940481
0.832996732,199.2570927,0.019410791
0.833996518,199.2581568,0.019416501
0.834996205,199.2588285,0.019422097
0.835994724,199.2593373,0.019427681
0.836996121,199.2594555,0.019432923
0.837995833,199.2595167,0.01943787
0.838993753,199.2594248,0.019442634
0.839991726,199.2594349,0.019447042
0.84099227,199.2593662,0.019451187
0.841992892,199.2593451,0.019455229
0.842988572,199.2591349,0.019459362
0.843987967,199.2584832,0.019463673
0.84499102,199.2574603,0.019467908
0.846008949,199.2560044,0.019472147
0.847008599,199.2541256,0.019476413
0.848007746,199.2519558,0.019480833
0.848987369,199.2492473,0.019484858
0.85000827,199.2463308,0.01948885
0.851001354,199.2432379,0.019492538
0.852004802,199.2399623,0.01949632
0.853004153,199.2366755,0.01949993
0.85400339,199.2333217,0.019503344
0.855004852,199.2299199,0.019506529
0.856005358,199.2263596,0.019509923
0.856998119,199.2226473,0.01951304
0.857999452,199.2185151,0.019516049
0.859005323,199.2139234,0.019519112
0.860001733,199.20884,0.019522066
0.860999879,199.2034814,0.019524895
0.862001637,199.1979611,0.019527528
0.862998968,199.1921174,0.019530131
0.863991835,199.1860124,0.019532638
0.865000903,199.1797842,0.019534932
0.865998877,199.1735745,0.019536995
0.866997896,199.1674521,0.019538576
0.867997813,199.161072,0.019540091
0.868996963,199.1547448,0.019541483
0.869998408,199.1481797,0.019543058
0.870997463,199.141413,0.019544521
0.871997999,199.1344679,0.019545831
0.872994408,199.1273969,0.019546769
0.87399791,199.1203194,0.019547764
0.874995944,199.1132483,0.019548374
0.875988192,199.1060636,0.019548488
0.876987249,199.098866,0.019548078
0.877993801,199.0917981,0.019547285
0.878991111,199.084963,0.019546417
0.880013341,199.0783889,0.019545668
0.880989027,199.071996,0.019544671
0.882007705,199.0654911,0.019543727
0.882989859,199.0588833,0.019542862
0.883989717,199.052185,0.019541802
0.885006462,199.0453418,0.019540347
0.886005552,199.0386223,0.019538853
0.887004985,199.0321572,0.019537031
0.888003036,199.0257457,0.019534743
0.889002249,199.0196655,0.019532092
0.890005175,199.01403,0.019529012
0.891003166,199.0088781,0.019525895
0.892000809,199.0042427,0.019522772
0.892996698,198.9998527,0.019519665
0.894001742,198.9955027,0.019516398
0.894999237,198.9909934,0.019513315
0.895999062,198.9864686,0.019509913
0.896997797,198.9819679,0.019506756
0.897998532,198.9774668,0.019503548
0.899005347,198.972988,0.019500501
0.899999149,198.968755,0.019497176
0.900995273,198.9648938,0.019493822
0.901996774,198.9612874,0.01949013
0.903000308,198.9580908,0.019486216
0.903996945,198.9554218,0.01948205
0.904994359,198.9532589,0.019477904
0.905996884,198.9513256,0.019474411
0.906992254,198.9496695,0.019470886
0.907992868,198.9480877,0.019467486
0.908994893,198.9464732,0.019464444
0.909991175,198.9447651,0.019461399
0.910991176,198.9429753,0.019457949
0.911991562,198.9413722,0.019454637
0.912992047,198.9398577,0.019451063
0.913990486,198.9386717,0.0194473
0.914989259,198.9377271,0.019443375
0.915988178,198.9371102,0.019439554
0.917009858,198.9368587,0.019435767
0.91800783,198.9368697,0.01943229
0.919010218,198.9369345,0.01942909
0.920010449,198.9370848,0.019425902
0.92100399,198.937285,0.019423003
0.922004787,198.9375442,0.019419954
0.923005166,198.9378147,0.01941689
0.924006858,198.9381106,0.019413564
0.925002835,198.9385688,0.019409939
0.926003239,198.9391991,0.019406288
0.927002276,198.9399026,0.019402545
0.928001554,198.9407642,0.019398881
0.929001667,198.9419291,0.019395233
0.929997716,198.9432531,0.019391537
0.930998422,198.9447766,0.019387909
0.932001177,198.9463949,0.019384362
0.932999632,198.9480164,0.019380395
0.934001369,198.9494475,0.019376506
0.934999408,198.9507283,0.019372901
0.935995549,198.9519537,0.019369394
0.936995218,198.9534131,0.019365792
0.937998585,198.9550288,0.019362178
0.938993176,198.9570855,0.019358176
0.939993,198.9594285,0.019353701
0.940993544,198.962126,0.01934928
0.94199404,198.9651032,0.019344629
0.942991142,198.9681599,0.019340155
0.943992286,198.971155,0.019335579
0.944991419,198.9740253,0.019330821
0.945991511,198.9766806,0.019326077
0.946989217,198.9790879,0.019321334
0.947990895,198.9813745,0.019316417
0.948990606,198.9837179,0.019311325
0.950012909,198.986135,0.019305648
0.951009639,198.9890298,0.019299678
0.951988003,198.9920036,0.019293605
0.953011412,198.9951793,0.019287221
0.9540131,198.9985503,0.019280134
0.95500672,199.0020171,0.019272946
0.956005945,199.0056639,0.019265575
0.957005842,199.0092644,0.019258072
0.958003154,199.0127303,0.019250343
0.959004709,199.0159107,0.019242518
0.960003576,199.0188662,0.019234423
0.961005844,199.021683,0.019226261
0.962005031,199.0244266,0.019218038
0.963002297,199.0270551,0.019209921
0.964003284,199.0298397,0.019201154
0.965000803,199.0327858,0.019192411
0.966001134,199.0358084,0.019183607
0.96699977,199.0389829,0.019174635
0.96799919,199.0419878,0.019165085
0.968994906,199.0448794,0.019155874
0.96999895,199.0476455,0.019146923
0.970999879,199.0502025,0.019138186
0.971998399,199.0527992,0.019129284
0.97299202,199.055428,0.01912017
0.973984513,199.0580863,0.019111119
0.974982577,199.0607412,0.019101873
0.975982248,199.063309,0.019092324
0.976981587,199.0657304,0.019082611
0.977980674,199.0683206,0.019072876
0.978981411,199.0709472,0.019063289
0.979982835,199.0734218,0.019053937
0.980982363,199.0757041,0.019044614
0.981981874,199.0779812,0.019035143
0.98298105,199.0800732,0.019025785
0.983979749,199.0820696,0.019016516
0.984979857,199.0838251,0.01900722
0.985979717,199.0854106,0.018998
0.986979145,199.0870803,0.018988785
0.987979024,199.0889651,0.018979119
0.988979007,199.0910634,0.018969257
0.989983892,199.0932963,0.018959056
0.99098251,199.0957272,0.018948448
0.991981708,199.0980257,0.018938214
0.992981812,199.1000475,0.018927998
0.993981049,199.1017349,0.018917784
0.994980739,199.1031967,0.018907522
0.995998962,199.104522,0.018897266
0.996996471,199.1055849,0.018886997
0.997995659,199.1064287,0.018876555
0.998995013,199.1070802,0.018865893
0.999996216,199.1077341,0.018855103
1.000996036,199.1082761,0.018844269
1.001995739,199.1087884,0.018833586
1.002995508,199.1094584,0.018822674
1.003993407,199.1103432,0.018811549
1.004994044,199.111056,0.018800428
1.005993186,199.1117654,0.018789672
1.006993653,199.1122121,0.018778566
1.00799266,199.1124664,0.018767593
1.008991825,199.1123009,0.018756082
1.009988958,199.1119995,0.018744336
1.010988214,199.1114027,0.018732736
1.011987875,199.1106212,0.018721437
1.012988899,199.1097323,0.018710185
1.013986171,199.1088372,0.018699086
1.014986659,199.1079134,0.018687738
1.015986162,199.1069415,0.018676142
1.016986354,199.1058789,0.018664609
1.017985416,199.1046128,0.018652888
1.018984576,199.1030595,0.01864124
1.019986949,199.101349,0.018629535
1.020985457,199.0994246,0.018617762
1.021986216,199.0975736,0.018605606
1.022985456,199.0957961,0.018593333
1.02398685,199.0939547,0.01858112
1.024987379,199.09204,0.018569218
1.025985459,199.0900036,0.018557285
1.026983414,199.087948,0.018545392
1.027983471,199.0856536,0.018533559
1.02898454,199.0832944,0.018521728
1.02998086,199.0808487,0.018509565
1.030980455,199.0782444,0.018496934
1.03197547,199.0753384,0.018484312
1.032995992,199.0722775,0.018471776
1.03399545,199.0691368,0.018459177
1.034995497,199.0660477,0.018446656
1.035994742,199.0630344,0.01843415
1.03699438,199.0602243,0.018421411
1.037992759,199.0575275,0.018408454
1.038992473,199.0550703,0.018395491
1.039993501,199.0528252,0.018382384
1.040993821,199.0506634,0.01836919
1.041993776,199.048407,0.018356039
1.042992553,199.0462808,0.018342788
1.043998153,199.0439144,0.018329473
1.044995581,199.041406,0.018316086
1.045990583,199.0388738,0.018302786
1.046988244,199.0362399,0.018289585
1.047987424,199.0338974,0.018276625
1.048987432,199.0315706,0.018264053
1.050001863,199.0293867,0.018251489
1.050984162,199.0273315,0.018238919
1.051983537,199.0253238,0.018226527
1.05298418,199.0234205,0.018214116
1.053984833,199.0215079,0.018201843
1.054983516,199.0195603,0.018189842
1.05598266,199.0176112,0.018177739
1.056982371,199.0155103,0.018165668
1.057982233,199.0135043,0.018153636
1.058981356,199.0114033,0.01814187
1.05998393,199.0092831,0.018130038
1.060985113,199.0073024,0.01811864
1.062001534,199.0052825,0.018107441
1.062983757,199.0032411,0.018096428
1.064001901,199.0010461,0.018085393
1.065000657,198.9989858,0.018074704
1.065982965,198.9967515,0.018063807
1.066997209,198.9946022,0.018052702
1.067995684,198.9922436,0.018041613
1.06899761,198.9897449,0.018030394
1.069995088,198.9873351,0.018019323
1.070993606,198.9850591,0.018008433
1.071992669,198.9830134,0.017997225
1.072992692,198.9811585,0.017986031
1.073993511,198.9795104,0.017974832
1.074991173,198.9780263,0.017963819
1.075990587,198.9767057,0.017952951
1.076990266,198.9752618,0.017942328
1.07799055,198.9736991,0.01793145
1.07898914,198.9720893,0.017920756
1.079990764,198.9703622,0.01791004
1.0809901,198.9686457,0.017899421
1.081990141,198.9668753,0.017888643
1.083006885,198.9651348,0.017877874
1.083987166,198.9635573,0.017866987
1.084989363,198.9621059,0.017855959
1.085986528,198.9610051,0.01784498
1.086986596,198.9601795,0.017834065
1.087988809,198.959469,0.017823305
1.08898577,198.9588853,0.017812829
1.089985758,198.9583344,0.017802684
1.090981077,198.9577825,0.01779267
1.091982447,198.9573555,0.017782554
1.093000172,198.9565982,0.017772324
1.09399878,198.9555721,0.017761807
1.094981885,198.9545126,0.017751115
1.095978708,198.9534144,0.0177404
1.096975397,198.9523763,0.017729918
1.09799862,198.9513993,0.017719401
1.098978925,198.9505918,0.017708892
1.099975049,198.9500425,0.017698407
1.100999356,198.9493634,0.017688244
1.101997995,198.9485523,0.017678898
1.102995225,198.947635,0.017670009
1.103994753,198.9464697,0.017661078
1.104993163,198.945237,0.017651923
1.105992958,198.9438681,0.017642266
1.106992125,198.9424929,0.017632418
1.107991866,198.9412222,0.01762271
1.10899179,198.9400131,0.017612877
1.109992754,198.9388925,0.017603442
1.110990105,198.9379141,0.01759402
1.111989772,198.9370835,0.017584832
1.112987924,198.9363566,0.017576067
1.113988036,198.9355441,0.017567558
1.114990034,198.9346984,0.01755921
1.115988481,198.9337389,0.017550832
1.116987621,198.9327473,0.017542777
1.117986164,198.9315265,0.017534706
1.119010136,198.9300398,0.017526886
1.119988616,198.9286037,0.017518832
1.120984293,198.9272464,0.01751115
1.121983928,198.9262044,0.017503306
1.122983746,198.9254554,0.01749563
1.123983374,198.9248303,0.017487764
1.124983782,198.9244619,0.017480356
1.125983616,198.9241473,0.017473313
1.126982638,198.9235389,0.017466541
1.127982135,198.9228862,0.017460522
1.128981525,198.9221346,0.01745439
1.130005251,198.9212947,0.017448695
1.130982602,198.9205291,0.01744294
1.131981973,198.9197773,0.017437341
1.132981817,198.9192246,0.017431819
1.133982302,198.9189451,0.017426534
1.134999404,198.9189129,0.017421661
1.135996008,198.919198,0.017417113
1.137001138,198.9197251,0.017412881
1.137997669,198.9203891,0.017409204
1.138995655,198.9211259,0.017405755
1.140024195,198.9218624,0.017402611
1.140993294,198.9225589,0.017399684
1.141991638,198.9231781,0.017397087
1.142990899,198.9237196,0.017394715
1.143991544,198.924144,0.017392429
1.144991052,198.9245241,0.017390138
1.145989696,198.9250007,0.017387909
1.146988474,198.9256458,0.017385918
1.147987783,198.9265427,0.017384293
1.148989107,198.9275933,0.017382595
1.150014283,198.9288868,0.017381486
1.150987483,198.930127,0.017380799
1.151987476,198.9311158,0.017380467
1.152987257,198.9318916,0.017380386
1.153987826,198.9323601,0.017380355
1.154985166,198.9327797,0.017380326
1.155984811,198.9332083,0.017380157
1.156986794,198.9336855,0.017379638
1.157986881,198.9344219,0.017379044
1.158986489,198.9353928,0.017378279
1.159985056,198.9366241,0.017377872
1.160983057,198.9379948,0.017377792
1.161982549,198.9394487,0.01737807
1.162984028,198.9409502,0.017378586
1.163982307,198.9423397,0.017379304
1.164983427,198.9437874,0.017380248
1.165981398,198.9450131,0.017381306
1.1669808,198.9462354,0.017382519
1.167979279,198.9472287,0.017383999
1.168980015,198.9483385,0.017385647
1.169979141,198.9494913,0.017386964
1.170997917,198.9511743,0.017387926
1.171996931,198.9531037,0.01738893
1.172996291,198.9552345,0.017390228
1.173995393,198.9577416,0.01739169
1.174994562,198.9606237,0.017393539
1.175993724,198.9634549,0.017395925
1.176993059,198.9661498,0.017398458
1.17799335,198.9686566,0.01740144
1.178991618,198.9712275,0.017404507
1.179991669,198.9737424,0.017407356
1.180990695,198.9762612,0.017409628
1.181991631,198.9787166,0.017411885
1.182990217,198.9811766,0.017413723
1.183988806,198.983902,0.017415659
1.184988428,198.9867228,0.0174179
1.185988847,198.9898022,0.01742029
1.186987762,198.993111,0.017422614
1.187988353,198.9966378,0.01742516
1.188986633,199.0000564,0.0174278
1.1899896,199.0036096,0.017430235
1.190985765,199.0070457,0.01743306
1.191985492,199.0100995,0.017436089
1.192985059,199.012893,0.017438892
1.193984213,199.0152151,0.017441973
1.194984252,199.017519,0.017444545
1.196008459,199.0198435,0.017446527
1.197005438,199.02215,0.01744838
1.197980658,199.0245403,0.017450502
1.198983866,199.0269673,0.017453305
1.199983042,199.0293081,0.01745614
1.200980085,199.0316148,0.017458996
1.201978595,199.0335771,0.017461901
1.202975221,199.0353029,0.017465069
1.203974705,199.0367827,0.017467961
1.204995254,199.0380562,0.017470694
1.205974509,199.0392218,0.017473008
1.206994685,199.040366,0.017474891
1.207994047,199.0416271,0.017476481
1.208993521,199.0428297,0.017478121
1.209992084,199.0437823,0.017480052
1.210993459,199.0447811,0.01748217
1.211992529,199.045664,0.017484419
1.212994223,199.0463723,0.017486685
1.213992776,199.0466377,0.017488882
1.214993332,199.0466217,0.01749123
1.215992296,199.0462979,0.017493132
1.216990477,199.0457077,0.017495004
1.217992287,199.0447003,0.017496359
1.218991238,199.0434863,0.017497691
1.219987185,199.0423985,0.017498879
1.220985071,199.0413007,0.017499677
1.221985031,199.0402513,0.017500125
1.22298446,199.0395848,0.017500682
1.223983487,199.0390207,0.017501449
1.224984523,199.0383656,0.017502636
